age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
74.5,1,2,3,2590,0,0,1,15,2,112,5,2.5,0,0
70.0,1,2,3,4087,0,0,0,4,5,794,2,0.0,3,0
29.0,8,2,0,6,1,0,2,28,5,143,2,0.0,3,0
34.0,3,2,0,118,0,1,1,17,7,171,3,0.0,3,0
38.0,11,1,3,-258,1,0,0,14,5,134,2,2.5,1,0
45.0,11,2,2,-221,1,1,2,3,6,170,1,0.0,3,0
40.0,3,2,2,2596,0,0,2,12,6,236,1,0.0,3,0
34.0,11,2,2,467,1,0,0,13,5,195,2,2.0,2,0
30.0,7,1,2,3100,1,0,0,20,11,125,1,2.5,2,0
56.0,3,1,0,722,0,0,0,19,2,134,3,2.0,2,0
50.0,7,2,2,797,1,0,2,6,5,354,1,0.0,3,0
53.0,7,2,0,476,1,0,0,28,1,160,1,0.0,3,0
48.0,4,2,1,558,0,0,0,25,8,433,6,0.0,3,0
53.0,10,2,2,162,1,0,0,7,5,270,2,0.0,3,0
27.0,7,0,2,1842,1,1,0,18,5,687,2,1.0,2,0
46.0,11,2,2,2348,0,0,0,17,11,182,1,0.0,3,0
54.0,1,2,3,11,1,1,0,18,8,48,6,0.0,3,0
36.0,11,2,2,2103,0,1,2,26,6,71,1,0.0,3,0
31.0,7,0,0,967,0,0,0,21,11,210,3,0.0,3,0
58.0,7,2,2,116,0,0,2,16,6,580,3,0.0,3,0
48.0,8,1,3,2805,0,1,0,23,7,212,2,0.0,3,0
29.0,8,2,2,1386,1,0,2,28,5,166,1,0.0,3,0
57.0,3,1,1,0,0,0,0,27,3,102,1,0.0,3,0
37.0,5,2,2,0,1,0,0,22,7,185,1,0.0,3,0
53.0,3,2,2,90,1,0,1,20,4,67,5,0.0,3,0
58.0,3,2,2,37,0,0,0,18,8,84,6,0.0,3,0
33.0,5,2,2,7,1,0,0,17,4,612,1,1.0,2,0
38.0,3,2,0,676,0,0,0,15,5,59,3,0.0,3,0
28.0,11,0,2,3817,1,0,0,4,5,528,3,0.0,3,0
28.0,5,0,2,144,0,1,0,8,7,136,1,0.0,3,0
37.0,3,0,0,230,1,1,0,2,2,120,2,1.0,2,0
27.0,3,0,0,0,1,0,2,19,5,352,1,0.0,3,0
36.0,7,2,0,1109,0,0,0,13,8,328,2,0.0,3,0
53.0,8,2,2,2925,1,0,2,15,5,1033,4,0.0,3,0
26.0,8,0,2,397,0,0,0,29,1,268,1,0.0,3,0
59.0,2,0,2,865,0,0,0,4,2,1033,1,0.0,3,0
31.0,7,0,2,816,0,0,0,9,6,100,2,0.0,3,0
59.0,3,2,3,396,1,0,2,2,6,72,3,0.0,3,0
40.0,11,1,2,0,1,0,2,6,5,121,2,0.0,3,0
27.0,7,2,2,241,0,1,2,26,2,889,1,0.0,3,0
32.0,8,2,2,243,1,1,2,6,5,144,1,0.0,3,0
42.0,10,2,0,233,0,0,0,5,2,446,1,0.0,3,0
43.0,8,2,2,43,1,0,0,18,5,199,1,0.0,3,0
53.0,6,2,0,290,0,1,0,24,7,303,3,0.0,3,0
30.0,8,0,2,101,1,0,0,19,11,85,2,0.0,3,0
53.0,5,1,2,1151,1,0,2,5,5,412,1,0.0,3,0
53.0,7,1,2,45,0,0,2,28,5,171,6,0.0,3,0
57.0,3,2,0,1410,1,0,0,10,7,185,1,0.0,3,0
33.0,7,2,2,1234,0,0,1,9,11,61,1,0.0,3,0
38.0,7,2,2,2767,1,0,0,21,11,711,2,0.0,3,0
33.0,0,0,1,4087,0,0,0,30,4,110,1,2.5,2,0
42.0,3,1,2,-272,0,0,0,8,7,186,1,0.0,3,0
32.0,11,0,2,1036,1,1,2,30,5,62,2,0.0,3,0
42.0,7,2,2,4087,0,0,0,27,8,67,4,0.0,3,0
41.0,7,2,2,1043,1,1,2,14,5,225,1,0.0,3,0
35.0,7,2,0,1473,1,0,2,12,5,84,3,0.0,3,0
48.0,10,2,2,183,1,0,2,3,6,203,6,0.0,3,0
24.0,3,0,2,86,0,0,2,2,6,1033,2,0.0,3,0
59.0,11,2,2,0,1,0,2,20,5,217,4,0.0,3,0
45.0,11,2,3,2388,0,0,0,11,8,317,2,0.0,3,0
39.0,5,1,2,160,1,0,0,5,8,156,1,0.0,3,0
46.0,3,2,0,385,1,0,2,29,5,52,4,0.0,3,0
38.0,10,2,0,4,1,0,0,16,7,158,1,0.0,3,0
30.0,3,0,0,119,0,0,0,28,1,430,1,0.0,3,0
52.0,7,2,0,0,0,1,0,5,8,409,1,0.0,3,0
42.0,3,1,0,742,1,0,2,5,5,58,3,0.0,3,0
46.0,6,1,2,0,0,0,2,10,8,6,1,0.0,3,0
33.0,3,0,0,1724,0,0,0,3,2,252,6,0.0,3,0
52.0,1,2,2,0,0,0,0,22,8,351,5,0.0,3,0
49.0,6,2,0,503,1,0,0,6,2,310,4,1.0,2,0
59.0,3,0,0,68,1,0,2,28,5,176,2,0.0,3,0
58.0,3,1,3,4087,0,0,2,17,6,69,4,0.0,3,0
26.0,7,0,0,192,1,0,2,15,5,477,1,0.0,3,0
41.0,3,2,0,15,0,0,2,20,6,13,5,0.0,3,0
41.0,11,2,2,2157,1,0,2,14,5,154,2,0.0,3,0
39.0,7,2,2,3494,1,0,0,19,11,139,1,2.5,2,0
27.0,9,2,3,275,1,0,0,14,5,196,2,0.0,3,0
47.0,6,2,2,318,0,0,0,21,11,83,1,0.0,3,0
52.0,1,2,0,350,0,1,0,9,7,156,1,0.0,3,0
37.0,7,2,2,588,1,0,0,14,8,65,4,0.0,3,0
38.0,11,2,2,2008,1,0,0,18,11,354,1,0.0,3,0
42.0,7,0,0,35,1,1,0,17,11,38,1,2.5,1,0
41.0,7,2,2,2152,0,0,0,30,9,134,1,1.0,1,0
46.0,10,2,2,122,0,0,0,6,2,1033,2,2.5,2,0
40.0,8,1,2,160,0,0,0,14,7,123,3,0.0,3,0
41.0,0,0,2,1934,1,0,0,21,11,162,2,0.0,3,0
60.0,1,2,0,0,1,0,2,13,5,34,4,0.0,3,0
59.0,1,2,1,613,0,0,0,19,8,75,2,0.0,3,0
59.0,1,2,3,574,0,0,0,18,8,197,6,0.0,3,0
28.0,11,0,3,0,1,1,2,3,6,380,4,0.0,3,0
45.0,5,0,2,341,1,1,0,5,5,77,2,0.0,3,0
31.0,11,1,3,158,1,0,2,28,5,157,1,0.0,3,0
31.0,2,0,0,1489,1,0,0,3,2,678,1,0.0,3,0
46.0,4,2,1,2911,0,0,1,7,7,41,6,0.0,3,0
51.0,6,2,2,1178,0,0,0,6,8,530,2,0.0,3,0
37.0,5,2,2,96,0,0,0,5,2,102,1,2.5,0,0
40.0,8,2,2,4087,1,0,2,15,5,735,1,0.0,3,0
31.0,11,0,2,-575,1,0,2,2,6,153,6,0.0,3,0
38.0,11,2,3,3419,1,0,2,20,6,324,5,0.0,3,0
39.0,7,0,2,1104,0,0,0,20,11,333,2,2.0,0,0
29.0,8,2,2,57,1,0,1,21,7,342,6,0.0,3,0
65.0,1,2,3,343,0,0,1,5,2,159,2,0.0,3,0
26.0,5,0,2,-326,1,0,2,19,5,128,3,0.0,3,0
44.0,5,2,2,0,0,0,0,31,7,209,1,0.0,3,0
27.0,3,0,0,3104,1,0,2,28,5,160,2,0.0,3,0
35.0,3,2,0,648,0,0,0,30,7,674,2,0.0,3,0
36.0,5,0,2,4087,1,0,0,20,11,91,2,1.0,1,0
36.0,3,0,0,-508,1,0,0,17,4,832,2,0.0,3,0
24.0,11,0,2,327,1,0,2,28,5,333,2,0.0,3,0
33.0,3,0,0,1150,1,0,1,12,5,109,2,0.0,3,0
53.0,3,0,0,1074,1,0,2,15,5,523,2,0.0,3,0
45.0,8,2,2,27,1,1,0,31,7,43,2,0.0,3,0
37.0,7,2,2,3720,1,0,0,28,1,561,1,0.0,3,0
60.0,11,1,3,92,1,0,2,6,6,70,3,0.0,3,0
30.0,3,0,0,4087,1,0,2,3,6,59,1,0.0,3,0
37.0,11,2,3,157,1,0,2,30,5,833,6,0.0,3,0
34.0,2,2,2,428,1,0,0,7,4,221,2,2.5,1,0
28.0,11,2,2,0,1,0,0,15,5,6,4,0.0,3,0
44.0,7,0,2,54,0,1,0,19,8,199,2,0.0,3,0
34.0,3,2,0,13,1,0,0,21,7,47,1,0.0,3,0
70.0,1,2,3,3230,0,0,0,24,11,112,1,0.0,3,0
38.0,3,0,0,1637,0,1,0,5,8,231,1,0.0,3,0
32.0,5,0,2,4087,1,0,0,2,6,154,1,2.5,2,0
39.0,10,2,0,1,1,1,2,29,5,102,1,0.0,3,0
38.0,7,1,2,631,1,0,0,25,8,343,2,0.0,3,0
36.0,9,1,0,4087,1,0,0,18,8,108,6,0.0,3,0
32.0,11,0,0,3014,1,0,0,7,5,291,2,0.0,3,0
34.0,7,0,2,920,1,0,0,29,10,250,1,2.5,2,0
49.0,3,2,0,735,1,0,2,13,5,50,3,0.0,3,0
45.0,3,2,0,1300,0,0,0,30,7,135,3,0.0,3,0
24.0,5,2,2,541,1,0,2,5,6,622,4,0.0,3,0
47.0,3,2,0,0,0,0,0,19,8,213,2,0.0,3,0
36.0,3,2,0,1257,0,0,0,8,2,108,6,1.0,1,0
25.0,8,2,2,4087,1,0,0,18,5,177,4,0.0,3,0
30.0,5,0,2,585,0,1,0,2,2,7,6,0.0,3,0
29.0,2,0,0,150,1,0,0,5,5,165,1,0.0,3,0
27.0,8,2,2,202,1,0,1,8,7,212,2,0.0,3,0
57.0,5,2,2,2137,0,0,1,8,7,132,6,0.0,3,0
38.0,6,1,2,2674,1,0,2,19,6,163,2,0.0,3,0
43.0,11,2,2,625,1,0,2,30,9,175,1,0.0,3,0
35.0,3,0,2,73,1,0,2,28,5,79,2,0.0,3,0
38.0,3,2,0,2656,0,0,0,8,7,230,2,0.0,3,0
71.0,1,2,2,3,0,0,0,13,8,1033,3,1.0,1,0
36.0,11,2,2,0,0,0,0,15,7,794,1,0.0,3,0
40.0,11,2,2,95,0,1,2,20,6,61,4,0.0,3,0
50.0,11,2,3,106,0,0,0,12,8,460,2,0.0,3,0
31.0,3,2,0,477,1,0,0,21,11,77,5,0.0,3,0
33.0,8,1,2,1529,1,0,1,18,11,41,1,0.0,3,0
57.0,7,2,2,28,1,0,0,8,5,163,1,1.0,2,0
32.0,8,0,0,1743,1,0,0,1,4,1033,1,2.5,1,0
52.0,11,2,3,924,0,0,0,21,8,93,4,0.0,3,0
30.0,5,0,2,457,0,0,0,27,4,90,2,0.0,3,0
40.0,5,2,2,0,1,0,0,3,2,561,1,1.0,2,0
50.0,5,2,2,736,1,0,2,14,5,74,1,0.0,3,0
32.0,3,2,0,0,0,0,0,29,8,183,2,0.0,3,0
36.0,5,0,2,787,0,0,2,17,6,92,1,0.0,3,0
60.0,5,2,2,-396,1,0,0,11,5,443,1,1.0,2,0
48.0,8,2,2,1573,0,0,0,5,8,165,1,0.0,3,0
72.0,1,2,3,0,0,0,0,29,12,215,2,0.0,3,0
46.0,11,2,2,524,1,0,1,5,5,15,6,0.0,3,0
45.0,11,2,3,1558,1,0,0,6,5,179,1,0.0,3,0
50.0,5,2,2,159,1,0,2,7,5,216,2,0.0,3,0
29.0,3,2,0,53,1,0,0,31,7,27,6,0.0,3,0
40.0,3,0,1,838,1,0,2,12,5,619,3,0.0,3,0
49.0,7,2,2,3144,0,0,0,31,7,349,2,0.0,3,0
42.0,8,2,2,737,1,0,2,14,5,762,2,0.0,3,0
43.0,7,2,2,4056,0,0,0,4,5,13,6,2.0,2,0
36.0,5,2,2,162,1,1,0,20,4,340,2,0.0,3,0
37.0,7,2,3,0,1,0,2,6,5,76,4,0.0,3,0
59.0,1,1,3,217,1,0,2,26,5,574,3,0.0,3,0
74.5,1,2,3,3324,0,0,0,2,2,149,1,0.0,3,0
53.0,3,2,2,2895,1,0,2,29,5,74,1,0.0,3,0
53.0,3,2,0,0,1,0,0,14,7,85,3,0.0,3,0
57.0,1,2,0,4087,0,0,0,30,7,229,2,0.0,3,0
30.0,7,2,2,-280,1,0,0,17,4,609,2,2.0,2,0
44.0,8,2,2,808,1,0,2,2,6,67,2,0.0,3,0
51.0,11,2,3,0,0,0,2,9,6,166,2,0.0,3,0
30.0,11,2,2,246,1,0,0,18,11,166,2,2.5,2,0
42.0,11,2,2,-972,1,0,2,29,5,146,1,0.0,3,0
48.0,11,2,2,750,0,0,0,5,2,85,2,2.0,1,0
40.0,2,2,0,2430,0,0,0,24,8,87,2,0.0,3,0
36.0,7,2,2,-179,1,0,0,17,7,144,1,0.0,3,0
40.0,5,2,2,1412,0,0,0,31,7,48,3,0.0,3,0
47.0,9,2,2,-1531,1,0,0,31,7,156,6,0.0,3,0
39.0,3,2,0,51,0,0,0,20,8,140,2,0.0,3,0
41.0,8,2,1,88,1,0,0,11,5,105,1,2.0,2,0
42.0,9,2,3,-209,0,1,0,11,8,90,2,0.0,3,0
50.0,9,0,2,799,0,0,1,28,1,63,1,0.0,3,0
58.0,1,2,0,4048,0,1,0,15,7,270,5,0.0,3,0
70.0,1,2,2,1310,0,0,0,15,10,634,1,0.0,3,0
29.0,3,0,0,573,1,1,2,16,6,190,4,0.0,3,0
56.0,3,2,0,4087,1,0,0,17,11,250,1,0.0,3,0
32.0,6,2,0,1214,0,0,0,11,8,104,2,0.0,3,0
39.0,7,0,1,75,0,0,2,6,6,26,1,0.0,3,0
33.0,3,1,0,387,0,0,0,6,2,17,5,0.0,3,0
47.0,7,2,2,2246,1,0,0,10,7,330,1,0.0,3,0
39.0,11,1,3,3,0,1,2,1,7,625,1,0.0,3,0
34.0,7,2,2,883,0,0,0,14,8,163,3,0.0,3,0
36.0,11,2,3,1503,0,0,0,19,11,138,1,0.0,3,0
40.0,11,2,3,-322,1,1,2,6,5,144,1,0.0,3,0
34.0,7,2,3,1301,0,0,0,2,2,56,1,0.0,3,0
54.0,11,2,3,950,1,0,2,15,5,285,2,0.0,3,0
36.0,3,2,0,2326,1,0,0,20,11,7,5,0.0,3,0
34.0,11,2,3,-78,1,0,2,9,5,198,1,0.0,3,0
50.0,5,1,2,2405,1,0,0,6,5,114,1,2.5,2,0
48.0,7,1,0,113,0,1,0,22,7,38,1,0.0,3,0
35.0,8,2,0,4087,0,0,0,18,8,45,6,0.0,3,0
33.0,8,2,2,387,1,0,0,7,4,327,2,2.0,2,0
42.0,7,2,2,1865,1,0,2,15,5,164,1,0.0,3,0
31.0,7,0,2,4087,0,0,0,30,4,264,1,0.0,3,0
54.0,11,2,3,258,0,0,1,25,5,86,1,1.0,2,0
55.0,3,2,3,19,1,0,2,16,5,56,3,0.0,3,0
30.0,3,0,0,3773,1,0,0,9,2,75,4,1.0,2,0
30.0,8,2,2,1808,1,0,0,18,5,83,2,0.0,3,0
59.0,3,1,0,1304,0,0,2,18,6,220,1,0.0,3,0
50.0,5,0,2,3702,0,0,0,16,10,109,5,0.0,3,0
59.0,1,2,2,163,0,0,0,24,7,464,1,0.0,3,0
27.0,8,0,2,-151,0,0,0,8,7,283,2,0.0,3,0
25.0,3,0,0,1602,1,0,0,26,5,154,1,0.0,3,0
37.0,5,2,2,1314,1,0,0,22,5,74,1,2.5,2,0
36.0,7,2,2,84,1,0,2,20,5,67,1,0.0,3,0
56.0,1,2,3,1906,0,1,2,19,6,45,6,0.0,3,0
52.0,3,2,0,291,0,0,0,21,8,150,3,0.0,3,0
36.0,8,1,2,223,1,1,0,11,5,80,1,0.0,3,0
30.0,7,2,2,207,1,0,2,23,5,72,2,0.0,3,0
31.0,3,0,0,518,1,0,0,18,5,399,1,0.0,3,0
55.0,1,2,2,241,1,0,2,20,6,14,6,0.0,3,0
28.0,5,0,2,-126,0,1,0,8,7,360,4,0.0,3,0
44.0,3,0,2,421,0,1,0,5,8,307,1,0.0,3,0
28.0,11,0,2,38,1,0,2,23,5,31,1,0.0,3,0
25.0,7,0,0,800,1,0,2,13,5,151,4,0.0,3,0
39.0,5,1,2,32,0,1,2,20,6,8,6,0.0,3,0
32.0,3,2,2,1477,1,0,0,18,11,111,1,0.0,3,0
42.0,11,2,2,160,1,1,2,26,6,190,1,0.0,3,0
31.0,11,0,2,4087,1,0,2,2,6,329,1,0.0,3,0
38.0,7,1,2,-397,1,1,0,21,7,91,6,0.0,3,0
30.0,5,2,2,590,0,0,0,11,8,443,3,0.0,3,0
50.0,7,2,2,778,0,0,0,23,7,16,1,0.0,3,0
50.0,3,2,0,19,0,1,0,23,7,205,1,0.0,3,0
47.0,2,2,2,0,0,0,0,18,11,81,2,0.0,3,0
29.0,11,2,2,-28,1,0,2,12,5,393,1,0.0,3,0
34.0,10,2,2,3119,1,0,2,21,5,250,4,0.0,3,0
54.0,3,2,0,122,1,0,0,22,7,126,3,0.0,3,0
43.0,5,2,2,0,0,0,2,20,6,804,6,0.0,3,0
47.0,11,2,3,4087,0,0,2,11,6,90,3,0.0,3,0
55.0,1,2,2,102,1,0,2,7,5,74,1,0.0,3,0
35.0,8,2,2,437,1,0,2,26,5,240,1,0.0,3,0
32.0,11,2,2,1,1,0,0,18,11,77,3,0.0,3,0
49.0,11,2,3,-354,0,1,0,7,7,455,1,0.0,3,0
39.0,3,0,0,1234,0,0,1,29,7,64,4,0.0,3,0
32.0,7,2,2,901,1,0,2,21,5,102,3,0.0,3,0
49.0,11,2,3,247,0,1,0,22,7,283,1,0.0,3,0
32.0,11,0,3,180,1,0,0,13,5,804,1,0.0,3,0
47.0,3,2,0,274,0,1,0,4,2,313,2,0.0,3,0
42.0,11,0,3,92,0,0,0,30,7,86,2,0.0,3,0
52.0,5,2,3,813,0,1,0,5,8,113,2,0.0,3,0
31.0,7,0,2,1170,1,0,2,2,6,120,2,0.0,3,0
52.0,11,1,3,-183,1,0,2,6,5,145,1,0.0,3,0
38.0,3,2,0,0,0,0,0,28,8,77,6,0.0,3,0
53.0,11,2,2,136,1,0,2,15,5,99,1,0.0,3,0
40.0,7,2,0,103,1,0,2,8,5,135,2,0.0,3,0
31.0,5,2,2,23,0,0,0,28,8,322,6,0.0,3,0
53.0,7,2,1,2242,0,0,0,10,7,154,6,0.0,3,0
46.0,11,2,2,137,0,0,2,20,6,252,3,0.0,3,0
49.0,5,2,2,1047,0,0,0,8,8,133,4,0.0,3,0
34.0,7,0,2,4087,1,0,0,21,7,101,3,0.0,3,0
63.0,10,2,0,2707,0,0,1,16,11,57,4,0.0,3,0
41.0,7,2,2,-329,0,0,1,5,2,13,6,2.5,1,0
55.0,11,2,3,158,1,0,2,15,5,176,6,0.0,3,0
29.0,10,0,0,219,1,0,0,18,5,76,2,1.0,2,0
47.0,11,2,2,2775,0,0,2,14,5,262,1,0.0,3,0
37.0,11,2,3,461,1,0,2,30,5,272,2,0.0,3,0
38.0,7,0,2,145,1,0,2,27,5,109,2,0.0,3,0
29.0,7,0,2,309,1,0,2,13,5,214,1,0.0,3,0
41.0,3,2,3,733,1,0,0,7,5,69,1,2.5,2,0
53.0,7,2,2,4087,1,0,2,14,5,435,1,0.0,3,0
40.0,1,0,2,1400,0,0,2,20,6,20,6,0.0,3,0
56.0,8,1,2,72,1,1,0,7,5,263,1,2.5,2,0
34.0,3,0,0,0,1,0,2,21,5,759,1,0.0,3,0
28.0,3,0,0,4087,0,0,0,14,10,786,2,0.0,3,0
41.0,6,2,1,1377,1,0,0,15,5,111,4,2.0,1,0
32.0,2,2,1,881,0,0,0,9,2,79,5,0.0,3,0
51.0,11,2,2,0,1,0,2,5,5,173,2,0.0,3,0
33.0,11,2,2,285,0,1,2,3,7,267,1,0.0,3,0
34.0,11,0,2,550,1,0,0,20,4,90,3,1.0,2,0
26.0,2,2,2,285,1,0,0,6,5,265,2,2.0,2,0
31.0,7,2,2,-360,1,0,2,27,5,93,2,0.0,3,0
39.0,10,2,2,0,0,0,0,21,11,108,6,0.0,3,0
50.0,3,2,0,72,0,0,0,22,8,171,6,0.0,3,0
33.0,8,2,2,930,0,1,0,24,7,149,2,0.0,3,0
44.0,7,2,0,717,0,0,0,3,6,150,2,0.0,3,0
38.0,11,2,2,67,0,0,0,28,1,74,1,2.0,2,0
33.0,11,2,2,4087,1,0,2,23,5,76,2,0.0,3,0
32.0,11,0,2,4087,1,0,2,21,5,1033,2,0.0,3,0
33.0,3,0,0,561,0,0,0,7,4,104,1,0.0,3,0
55.0,7,2,1,1393,1,1,1,21,11,55,5,0.0,3,0
27.0,11,2,2,-330,1,1,0,14,5,88,1,2.0,2,0
39.0,3,1,0,3261,1,0,2,9,6,150,6,0.0,3,0
21.0,8,0,2,361,0,0,1,5,6,329,1,1.0,1,0
57.0,11,2,1,807,1,0,2,6,5,211,2,0.0,3,0
29.0,6,2,0,2305,0,0,0,27,5,82,2,0.0,3,0
45.0,5,0,2,-11,1,0,0,5,5,247,1,0.0,3,0
46.0,3,0,0,2223,0,0,2,12,6,67,3,0.0,3,0
47.0,5,2,2,29,0,1,0,22,8,150,6,0.0,3,0
44.0,11,0,3,1308,0,1,2,19,6,161,1,0.0,3,0
43.0,6,0,3,1337,1,1,0,20,11,632,2,0.0,3,0
44.0,3,2,0,4087,0,0,2,18,6,476,1,0.0,3,0
52.0,1,2,3,6,0,0,0,22,8,82,2,0.0,3,0
33.0,7,1,2,370,1,0,0,11,8,145,4,0.0,3,0
27.0,7,2,0,8,1,1,0,18,5,398,1,2.0,2,0
43.0,3,1,0,666,0,0,0,13,8,160,3,0.0,3,0
29.0,5,2,2,0,1,0,2,9,5,121,1,0.0,3,0
43.0,3,2,0,1336,1,1,0,27,5,82,2,1.0,2,0
34.0,11,2,0,4087,0,0,0,20,11,548,1,0.0,3,0
30.0,3,0,0,35,0,0,0,30,7,185,4,0.0,3,0
56.0,3,2,0,705,0,0,0,19,11,164,2,0.0,3,0
46.0,5,1,2,2087,0,0,0,1,6,111,1,2.5,1,0
42.0,7,2,2,4087,0,0,0,17,11,158,2,0.0,3,0
51.0,11,2,3,844,1,0,2,29,5,184,3,0.0,3,0
30.0,11,2,2,321,1,0,0,20,11,738,2,0.0,3,0
41.0,3,2,0,2781,1,0,0,12,8,95,2,0.0,3,0
57.0,1,2,0,34,0,1,0,28,1,139,1,0.0,3,0
36.0,11,2,2,29,1,1,0,31,7,345,1,0.0,3,0
47.0,11,0,1,2443,0,0,2,18,6,422,1,0.0,3,0
37.0,5,1,2,3975,1,0,0,11,5,163,2,0.0,3,0
33.0,7,2,2,256,1,0,0,18,11,76,1,0.0,3,0
49.0,3,1,0,696,1,0,2,2,6,310,3,0.0,3,0
34.0,3,2,0,63,0,0,0,18,11,83,1,2.0,2,0
54.0,11,2,3,316,1,0,0,14,5,240,1,0.0,3,0
39.0,11,2,3,-119,0,0,2,17,6,135,6,0.0,3,0
58.0,1,0,3,4087,0,0,0,21,7,106,3,0.0,3,0
36.0,11,2,2,418,1,1,0,13,5,132,2,0.0,3,0
46.0,3,2,0,0,1,0,0,14,7,247,2,0.0,3,0
31.0,5,2,2,4087,1,0,2,21,5,63,2,0.0,3,0
31.0,7,0,2,1970,0,0,1,17,4,284,3,0.0,3,0
50.0,11,1,2,204,1,1,2,14,5,421,1,0.0,3,0
40.0,3,2,2,643,1,0,0,17,4,74,2,1.0,2,0
47.0,11,2,3,304,1,0,2,12,5,185,1,0.0,3,0
26.0,3,0,0,1177,0,0,0,19,10,116,1,0.0,3,0
29.0,7,0,2,544,1,0,2,13,5,360,1,0.0,3,0
38.0,3,2,0,-498,0,0,0,14,8,85,6,0.0,3,0
57.0,8,2,2,0,1,0,0,14,5,16,6,2.5,1,0
47.0,11,2,3,209,0,0,0,27,8,77,6,0.0,3,0
56.0,11,2,1,665,1,0,2,20,6,109,2,0.0,3,0
37.0,10,2,0,310,0,0,0,1,9,76,1,0.0,3,0
66.0,3,2,1,2149,1,0,0,30,11,151,6,2.5,1,0
49.0,2,2,2,4087,0,0,0,21,11,201,1,2.0,2,0
31.0,4,2,0,526,0,0,0,26,8,130,6,0.0,3,0
30.0,3,0,0,-218,1,0,0,27,8,13,6,0.0,3,0
42.0,11,1,3,419,1,1,2,14,5,96,4,0.0,3,0
55.0,7,2,2,517,1,1,0,6,2,47,3,2.5,2,0
33.0,5,0,2,61,0,0,0,24,7,286,4,0.0,3,0
33.0,3,2,0,0,1,1,0,14,5,83,2,0.0,3,0
43.0,11,2,2,514,1,1,0,20,4,34,2,0.0,3,0
32.0,2,2,2,365,1,0,0,30,1,210,3,0.0,3,0
42.0,11,2,3,480,1,0,2,6,6,288,6,0.0,3,0
53.0,10,0,1,717,0,0,0,30,7,594,2,0.0,3,0
42.0,3,2,0,4087,0,0,0,6,8,184,2,0.0,3,0
37.0,5,2,2,1396,1,0,0,22,7,199,2,0.0,3,0
31.0,8,2,2,414,1,0,2,7,5,215,1,0.0,3,0
57.0,5,1,2,3100,0,1,0,29,7,165,2,0.0,3,0
33.0,5,2,2,0,0,1,0,6,2,214,5,0.0,3,0
57.0,3,2,0,1218,1,0,0,18,7,317,6,0.0,3,0
30.0,7,1,2,789,1,0,0,12,5,356,1,0.0,3,0
31.0,3,2,0,859,1,1,0,4,8,182,3,0.0,3,0
33.0,7,2,2,0,0,0,0,25,8,296,6,0.0,3,0
33.0,11,2,3,3868,1,0,2,2,6,445,1,0.0,3,0
53.0,3,2,0,232,1,0,1,29,1,32,1,0.0,3,0
38.0,11,1,2,1686,1,0,2,19,6,9,6,0.0,3,0
60.0,11,2,3,4087,0,0,1,15,6,94,2,0.0,3,0
36.0,7,0,2,144,0,0,0,26,5,87,1,2.0,2,0
27.0,8,0,2,194,1,0,2,16,5,326,1,0.0,3,0
32.0,10,0,0,4087,1,1,0,21,11,39,6,0.0,3,0
45.0,11,2,3,351,1,0,2,19,6,66,1,0.0,3,0
28.0,3,0,0,150,1,0,2,8,5,491,1,0.0,3,0
57.0,1,2,3,1532,0,0,1,6,2,286,3,0.0,3,0
37.0,6,2,2,1549,1,0,2,20,6,161,6,0.0,3,0
47.0,3,2,0,1057,0,0,0,4,8,488,2,0.0,3,0
35.0,3,2,2,839,1,0,2,23,5,50,3,0.0,3,0
32.0,11,1,2,880,1,1,2,4,6,112,1,0.0,3,0
41.0,5,0,2,4087,1,0,1,21,7,1033,2,0.0,3,0
35.0,7,2,0,6,1,0,0,18,11,47,1,0.0,3,0
26.0,7,0,2,0,0,1,0,30,7,65,6,0.0,3,0
47.0,7,1,0,694,1,0,0,11,5,1001,4,0.0,3,0
36.0,11,2,2,153,1,0,0,8,5,263,1,2.0,2,0
46.0,3,2,0,110,1,1,0,20,8,243,5,0.0,3,0
30.0,3,0,0,640,0,0,0,6,2,124,4,2.0,2,0
44.0,11,2,2,3060,1,0,0,20,11,113,1,2.0,2,0
47.0,7,1,2,2836,0,1,0,14,8,10,2,0.0,3,0
49.0,11,2,2,1127,1,1,0,17,4,162,2,1.0,2,0
55.0,7,2,0,11,0,0,0,21,8,588,2,0.0,3,0
56.0,11,2,1,982,1,1,0,7,5,135,2,0.0,3,0
28.0,8,2,2,222,1,0,2,29,5,101,6,0.0,3,0
34.0,5,1,2,627,1,0,2,7,5,283,2,0.0,3,0
55.0,3,2,0,4087,0,0,0,18,11,530,1,0.0,3,0
27.0,0,0,1,468,0,0,0,4,2,270,2,0.0,3,0
38.0,3,1,0,155,1,0,2,20,6,25,6,0.0,3,0
43.0,8,2,2,2478,1,0,0,28,1,347,1,1.0,2,0
55.0,3,1,0,668,0,0,0,28,8,25,6,0.0,3,0
30.0,11,2,3,35,1,0,0,11,7,366,2,0.0,3,0
48.0,11,2,3,3304,0,0,2,11,6,409,3,0.0,3,0
30.0,11,2,2,0,1,0,2,26,5,30,1,0.0,3,0
58.0,9,2,3,237,0,0,1,18,7,200,3,0.0,3,0
39.0,4,0,1,0,0,0,1,28,1,28,1,0.0,3,0
35.0,7,0,2,-54,1,0,2,30,5,70,2,0.0,3,0
